Molecule Name,Type,C-Number,Dynamic Or Kinematic,Viscosity_40C,Viscosity_100C,Thermal Conductivity_40C,Thermal Conductivity_100C,Density_40C,Density_100C,Viscosity Prediction,Heat Capacity_40C,Heat Capacity_100C,Density Prediction,Thermal Conductivity Prediction,Heat Capacity Prediction,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
"1,4,7-tris-(butyryloxy)-octane",Ester,20,Kinematic,12.8,2.72,,,,,Experimental,,,,,,0.43554562,-0.16084227,0.3440593,-0.25516108,-0.0044420706,0.21074313,0.023981908,0.087454125,-0.28943846,-0.19042355,0.16309474,0.3307963,-0.41771644,0.16281883,-0.39273342,-0.4460538,0.14572829,0.014948563,-0.43459904,-0.40654,0.057250895,-0.08352283,0.52216506,-0.0040887464,0.40168104,-0.02995413,0.08565556,0.17514598,-0.13296054,-0.58701843,-0.11547499,0.2770929,0.11627151,-0.1995561,-0.036983546,-0.057657566,0.26783034,0.105641276,-0.083823994,-0.10460665,0.04056771,0.15863353,-0.40552917,-0.48723933,-0.023452,0.025690211,0.08786784,0.22144192,0.16860062,0.4108416,-0.4538842,0.41809234,-0.23586434,-0.06506633,0.17164594,0.11618488,0.13006419,-0.5035635,0.33037964,0.17883591,0.35138163,-0.038646244,-0.18129316,0.0041420776,-0.14591707,0.22496065,0.20773232,0.11975653,-0.4581207,0.15086514,0.054069288,0.22181669,0.56445956,-0.09218497,0.08881992,0.23572941,0.23969316,0.09595432,-0.03570422,0.030858105,0.1392758,0.19581851,-0.13069203,-0.21007311,-0.17925648,0.008010786,0.19115238,-0.058851384,-0.074381925,0.05856527,0.004142735,-0.17854749,0.19738643,-0.25396687,-0.024491472,0.2633592,-0.27718505,-0.26390418,-0.16073313,0.16878194,-0.12646732,0.27659118,0.19081451,0.26747304,0.57670146,-0.21150912,-0.051676165,-0.14020821,0.008169637,-0.04896619,-0.32177848,0.043485902,-0.025440086,-0.03503168,0.1672604,0.024030315,0.14595747,0.2070431,0.0030142055,0.112418264,0.1568376,0.09720627,0.062011436,-0.2422825,0.13142084,0.4526313,-0.13651732,0.092956804
"1,6-bis-(hexanoyloxy)-2,5-dimethyl-hexane",Ester,20,Kinematic,6.88,2.01,,,,,Experimental,,,,,,0.35231176,-0.1208897,0.4088282,-0.26969105,-0.113039546,0.17064206,0.015165771,0.12384193,-0.3184205,-0.15472785,0.3508598,0.41460142,-0.42102242,0.21238878,-0.51857156,-0.5285429,0.14026187,0.097817026,-0.46028283,-0.46807966,0.05846003,-0.10145751,0.5926836,-0.04004676,0.44227618,-0.08285754,0.019870613,0.1914268,-0.16295561,-0.613002,-0.14663781,0.3058497,0.08849946,-0.33292967,0.013320596,-0.081379466,0.30471396,0.07223705,-0.07656539,-0.1649678,0.038051885,0.23909368,-0.41900912,-0.6176029,-0.003716351,0.028783035,-0.041029986,0.23319605,0.2721227,0.5048466,-0.38535786,0.4668053,-0.29044154,-0.09080415,0.17485425,0.13201347,0.08218617,-0.56141627,0.36359462,0.28422183,0.3871324,-0.02704012,-0.26128167,-0.05361064,-0.15220128,0.22012872,0.2112525,0.17079598,-0.3809348,0.21996129,0.015314331,0.23056735,0.60059196,-0.1568038,0.11446931,0.19239205,0.34474677,0.1929456,-0.012042704,0.101153664,0.12741101,0.25063592,-0.090184,-0.15023644,-0.13758737,-0.028979085,0.2628785,-0.0811554,-0.10601671,0.068919756,0.022842558,-0.1924691,0.13347432,-0.2707367,0.0024659394,0.22860138,-0.30287984,-0.35306513,-0.1473184,0.22640112,-0.2470316,0.32426783,0.21949947,0.31190735,0.63516057,-0.2042794,-0.007910796,-0.17052615,-0.042577405,-0.12446435,-0.24849972,0.019062731,-0.063555576,0.0106846,0.18863274,0.046273485,0.18077591,0.2587054,-0.0010837413,0.13776973,0.14139554,0.13453971,0.11023114,-0.37144533,0.16449556,0.4651733,-0.2028492,0.013253985
cis-octadec-9-enoic acid ethyl ester,Ester,20,Dynamic,4.37,1.6,,,,,Experimental,,,,,,0.43941498,-0.043308754,0.46204597,-0.16482279,-0.10336342,0.097938254,0.10284463,0.17054544,-0.40874305,-0.20978782,0.4370348,0.5404157,-0.41062775,0.20932832,-0.4723717,-0.5235403,0.20281951,0.1899955,-0.5186764,-0.40159443,0.055696752,0.029458873,0.6609444,-0.023446223,0.48727608,-0.04476666,0.013095037,0.24863473,-0.28660923,-0.64238036,-0.22175075,0.25772032,0.144238,-0.34321493,0.010740879,-0.088125296,0.4154065,0.08950031,-0.032080773,-0.13609098,-0.04444457,0.37606868,-0.32008827,-0.67763966,-0.0999836,0.12791778,-0.0623456,0.37614208,0.36221534,0.4829639,-0.3916087,0.50305825,-0.23678268,-0.110409446,0.29756373,0.1556401,0.059373416,-0.684656,0.40693766,0.31164274,0.41301066,-0.05766238,-0.34475738,-0.16612932,-0.1412939,0.25075263,0.25386626,0.21227828,-0.43063623,0.28947783,0.043307584,0.21379328,0.629891,-0.21989651,0.10707331,0.26547995,0.44310835,0.21099663,-0.08117845,0.09198504,0.23605186,0.2992497,-0.18078232,-0.044804744,-0.15743043,-0.08450911,0.3545247,-0.085869,-0.11213156,0.08616342,0.14973016,-0.22278266,0.1249908,-0.25758666,0.13187698,0.2380579,-0.42706066,-0.4254948,-0.028847717,0.14931716,-0.3483793,0.2297068,0.41894585,0.35352033,0.67814165,-0.21819071,0.0715902,-0.12290219,-0.08728376,-0.26202327,-0.12597397,0.032393273,-0.1380544,-0.040002238,0.30080187,-0.025175761,0.24393329,0.21598908,-0.10007725,0.05364727,0.08197619,0.21531452,0.21563059,-0.5077842,0.18447167,0.44415358,-0.2101212,-0.0004553149
dodecyl-butanedioic acid diethyl ester,Ester,20,Kinematic,8.7,2.2,,,,,Experimental,,,,,,0.39558575,-0.07574123,0.41366586,-0.21698226,-0.09686297,0.16652256,0.056342416,0.12567905,-0.37108132,-0.19856708,0.36120477,0.45312527,-0.41951445,0.21719906,-0.5040807,-0.53703606,0.17025979,0.12058601,-0.49264577,-0.42882448,0.04237111,-0.054498654,0.637266,-0.024352571,0.4742753,-0.0805232,0.019431768,0.2175732,-0.2471725,-0.6381147,-0.15819174,0.2748385,0.118906476,-0.35468993,0.008359584,-0.105822966,0.34701997,0.09355675,-0.07226278,-0.12081493,0.0036940456,0.27508283,-0.35384825,-0.63869065,-0.067607865,0.082912244,-0.031035807,0.30407634,0.3276635,0.48163444,-0.39545095,0.49626634,-0.26052445,-0.11241127,0.22708748,0.16291222,0.07507464,-0.64643633,0.38770664,0.30587965,0.42316517,-0.04031408,-0.27979335,-0.11040336,-0.14881675,0.23941109,0.23806413,0.1741942,-0.40695179,0.27572182,0.028606625,0.22998333,0.6387157,-0.1520817,0.11483278,0.23603548,0.393937,0.21756224,-0.041130804,0.090586096,0.19169024,0.29439947,-0.15273993,-0.14522302,-0.14636749,-0.049297534,0.2820954,-0.066509195,-0.12617084,0.059114296,0.10575243,-0.19230238,0.13895561,-0.27097338,0.036281187,0.23563267,-0.37356743,-0.38535044,-0.097765304,0.20556073,-0.2769167,0.26105735,0.31727022,0.32809323,0.6385089,-0.21232787,0.024737418,-0.15177645,-0.05924349,-0.18591379,-0.19200508,0.029447425,-0.09583916,-0.02420729,0.24226557,0.00811419,0.21546581,0.24645574,-0.056970015,0.10681122,0.11788725,0.18996017,0.15598352,-0.44359177,0.19445254,0.46077657,-0.20132121,0.023011353
octadecanoic acid ethyl ester,Ester,20,Dynamic,5.34,1.75,,,,,Experimental,,,,,,0.4447076,-0.050850626,0.4545509,-0.19037685,-0.124246754,0.12286979,0.1181044,0.19479011,-0.4524851,-0.22331905,0.4558824,0.57425624,-0.46628147,0.2601344,-0.49952644,-0.561611,0.24452385,0.1886861,-0.54958904,-0.42468864,0.052969906,0.011280808,0.7019005,-0.025594816,0.5436955,-0.0910772,0.022293117,0.26643482,-0.28401318,-0.7309724,-0.22551627,0.25996605,0.16984898,-0.43382475,-0.018607713,-0.0719499,0.42973554,0.09434567,-0.05197988,-0.15529679,-0.058885798,0.37738875,-0.32757777,-0.756141,-0.081686065,0.13648462,-0.09632815,0.3954936,0.42969126,0.5496658,-0.4222103,0.5718883,-0.22622909,-0.13423055,0.30355212,0.19457415,0.05737891,-0.74210066,0.45516667,0.3430957,0.4614318,-0.034319136,-0.37315315,-0.18916404,-0.1404281,0.2840509,0.26915038,0.2317494,-0.4615246,0.3477267,0.07697514,0.24795881,0.6891831,-0.20043866,0.13961859,0.26664248,0.43295503,0.2741888,-0.052498646,0.1465611,0.2554729,0.30680162,-0.20126714,-0.06507572,-0.1341972,-0.10263681,0.374676,-0.118142135,-0.10669394,0.046422053,0.19871913,-0.24480757,0.14877126,-0.27752173,0.12275691,0.2930704,-0.45180434,-0.46881068,-0.045112964,0.18713559,-0.37779287,0.2751475,0.3993082,0.37125468,0.7252343,-0.20643546,0.09180714,-0.15014204,-0.12061217,-0.28529292,-0.118328676,0.05734826,-0.17503846,-0.022744942,0.3189193,-0.06260033,0.29333088,0.2537606,-0.097665116,0.09104394,0.08281586,0.25411367,0.2111591,-0.57946783,0.22605272,0.48199838,-0.19705878,-0.004558272
acetic acid octadecyl ester,Ester,20,Kinematic,7.36,2.28,,,,,Experimental,,,,,,0.4314587,-0.035683617,0.45778784,-0.18536659,-0.12858072,0.12639286,0.12131329,0.1897883,-0.4558757,-0.2281021,0.4636346,0.5711611,-0.4597846,0.26381096,-0.51774687,-0.57689613,0.23982193,0.19565758,-0.55022883,-0.42038146,0.04776208,-0.00061524345,0.71297187,-0.026648045,0.5471527,-0.103675395,0.012529639,0.26868007,-0.3054724,-0.72671646,-0.21350138,0.26101208,0.16834408,-0.44888902,-0.011423108,-0.094782844,0.4281612,0.09678943,-0.058191217,-0.14381361,-0.05771653,0.37788355,-0.31823045,-0.7590966,-0.09512375,0.14271873,-0.09830895,0.40154067,0.44584152,0.5440045,-0.4147983,0.5767257,-0.23236988,-0.14114878,0.3034393,0.20301567,0.048700333,-0.75919527,0.4582064,0.35711563,0.47458142,-0.03643377,-0.3720295,-0.20038484,-0.14130925,0.28241765,0.26844442,0.22820498,-0.44459292,0.36695647,0.06544954,0.24931961,0.70088524,-0.1935284,0.14230794,0.26833972,0.4543811,0.286769,-0.052413967,0.14271271,0.25924256,0.3247806,-0.20725343,-0.07808203,-0.1311163,-0.10713612,0.37176836,-0.10890854,-0.12085585,0.044213053,0.20907979,-0.23571147,0.13635974,-0.28031924,0.11175897,0.27848983,-0.45973507,-0.47622374,-0.039402362,0.19859932,-0.38328573,0.2629358,0.41320154,0.3658789,0.71221036,-0.20182225,0.09210359,-0.15388377,-0.12137032,-0.29062852,-0.10618015,0.052242633,-0.17721598,-0.027202694,0.3235307,-0.05836323,0.29775968,0.2596464,-0.10627909,0.09144502,0.07939116,0.26558807,0.22291116,-0.5972006,0.23235981,0.48265964,-0.20391029,-0.006543632
cis-4-methyl-cyclohexanecarboxylic acid dodecyl ester,Ester,20,Kinematic,8.48,2.41,,,,,Experimental,,,,,,0.3639388,-0.05334391,0.48497555,-0.2364743,-0.18034054,0.1188293,0.07620769,0.19899856,-0.42077908,-0.17664693,0.5093104,0.5766157,-0.44416893,0.2769063,-0.5627016,-0.59510595,0.21675421,0.20832883,-0.52087253,-0.45849267,0.050443877,-0.055081263,0.6694164,-0.052790012,0.5141681,-0.11486771,-0.0068736505,0.24212003,-0.23981549,-0.6922071,-0.20828348,0.2901565,0.12256045,-0.46106443,0.016272098,-0.0879866,0.37648782,0.053652596,-0.068446286,-0.19831643,-0.036135063,0.3693267,-0.38003206,-0.760064,-0.024253417,0.07784453,-0.15609576,0.34046766,0.4202184,0.57838386,-0.37061298,0.5454265,-0.27821067,-0.1313895,0.24293013,0.18011239,0.026524587,-0.6965568,0.4407441,0.37408993,0.43932182,-0.011684686,-0.38922933,-0.16177802,-0.15036859,0.25185934,0.23080206,0.23824063,-0.37769446,0.32353866,0.03765714,0.25021052,0.66294765,-0.23286538,0.1505652,0.21988921,0.44920456,0.28646383,-0.010447594,0.16848518,0.17460567,0.29679823,-0.111095205,-0.05583028,-0.12332119,-0.11920584,0.36190426,-0.12187237,-0.102864735,0.04563184,0.13813363,-0.24116617,0.09051221,-0.26688722,0.09369338,0.25234511,-0.39433667,-0.45751622,-0.06444698,0.22831315,-0.39074832,0.3188451,0.33177784,0.35652223,0.7108022,-0.17967798,0.08168087,-0.1849559,-0.118735224,-0.24074142,-0.12179846,0.038049508,-0.14490962,0.024793979,0.2712398,-0.0057246774,0.25941607,0.26073888,-0.047396712,0.12026889,0.11286073,0.21261945,0.2021928,-0.5504601,0.193163,0.48083133,-0.23415177,-0.043994013
cis-3-methyl-cyclohexanecarboxylic acid dodecyl ester,Ester,20,Kinematic,7.78,2.3,,,,,Experimental,,,,,,0.37393966,-0.055393834,0.4787818,-0.23115577,-0.1675853,0.1258064,0.074312024,0.19234987,-0.41804546,-0.18025078,0.4885697,0.561445,-0.43821982,0.2726248,-0.55070907,-0.587647,0.21239658,0.19945931,-0.51987284,-0.45024762,0.04868034,-0.052370004,0.6608193,-0.0495376,0.50594246,-0.111029886,-0.003469496,0.2387215,-0.2431713,-0.6837794,-0.20383003,0.28839672,0.124476165,-0.44655448,0.01475875,-0.091507986,0.37303087,0.06031605,-0.07071795,-0.18769267,-0.03513407,0.35841724,-0.3736982,-0.7417467,-0.0315433,0.07905125,-0.14159136,0.3371128,0.41024753,0.5656592,-0.37205046,0.53989774,-0.27383572,-0.12999369,0.2399271,0.17976774,0.032370742,-0.69122535,0.43334323,0.36582282,0.4360159,-0.015054003,-0.37541473,-0.15748192,-0.14911927,0.2498252,0.22954637,0.23003122,-0.37941316,0.31831464,0.0374007,0.25010043,0.65608805,-0.22225684,0.14846131,0.22184701,0.44134173,0.27894202,-0.016300159,0.15881146,0.17797177,0.29559988,-0.11570773,-0.06673871,-0.12538661,-0.11131485,0.3524846,-0.11554525,-0.10664342,0.04509462,0.13868485,-0.2341068,0.09314763,-0.26486027,0.089939564,0.25213823,-0.39293358,-0.4489521,-0.06620904,0.22214343,-0.37654752,0.30690157,0.33013308,0.34939432,0.6975765,-0.1800672,0.07704161,-0.17924039,-0.1128391,-0.23370396,-0.12537798,0.039872576,-0.13892958,0.01949678,0.2682153,-0.007607765,0.25416887,0.2560161,-0.04934425,0.11855591,0.11552073,0.20984904,0.19816718,-0.5371761,0.19418217,0.47978154,-0.2283118,-0.031913508
cyclohexyl-acetic acid dodecyl ester,Ester,20,Kinematic,8.17,2.47,,,,,Experimental,,,,,,0.4463369,-0.051226426,0.4789691,-0.20603833,-0.13519174,0.11339922,0.12043397,0.21399516,-0.48455873,-0.21659184,0.47295505,0.6018726,-0.47889173,0.28718588,-0.48361582,-0.5826508,0.27101263,0.20456013,-0.54929715,-0.41571587,0.047432914,-0.0055015883,0.67941886,-0.023184126,0.5394782,-0.09424565,0.026078757,0.2637268,-0.2699365,-0.7488504,-0.23476757,0.26149315,0.16887984,-0.4474769,-0.023405723,-0.065606445,0.41423038,0.081717275,-0.06623445,-0.17456271,-0.06880701,0.39848387,-0.33495843,-0.75731075,-0.05927876,0.115116194,-0.12839597,0.39985085,0.44642666,0.5725863,-0.41147742,0.5752259,-0.21895209,-0.14453354,0.28847033,0.20655183,0.033027835,-0.7444483,0.47447884,0.35870698,0.46383289,-0.015899098,-0.40001786,-0.18505214,-0.14537326,0.28179723,0.25799695,0.24196652,-0.44418874,0.34784776,0.08722576,0.25478107,0.68754345,-0.22870977,0.15689963,0.27516776,0.42697826,0.2757489,-0.037664223,0.16830203,0.23507436,0.28757238,-0.1738099,-0.049267724,-0.14409696,-0.13934276,0.38375133,-0.13319309,-0.09161879,0.026069177,0.20341042,-0.2612664,0.126786,-0.26475772,0.13102418,0.30858365,-0.45314047,-0.4747121,-0.038665548,0.18804099,-0.39136508,0.28872246,0.39028734,0.36772603,0.7431524,-0.17984296,0.11234465,-0.17116646,-0.1288088,-0.2732692,-0.10879957,0.06925586,-0.16864643,-0.019136453,0.3139001,-0.06681011,0.2908616,0.2400088,-0.07590969,0.09825687,0.09853436,0.25304097,0.21096984,-0.58003265,0.21145442,0.49165276,-0.19975694,-0.009465288
"1,6-bis-(heptyloxy)-hexane",Ester,20,Kinematic,5.33,1.75,,,,,Experimental,,,,,,0.4482992,-0.052261125,0.4348254,-0.23098515,-0.04421194,0.22167923,0.08601133,0.087439775,-0.44579312,-0.2714853,0.3094572,0.43488103,-0.46285743,0.24813,-0.5271984,-0.630259,0.19580603,0.09446991,-0.5284414,-0.4091648,0.016678464,-0.12705867,0.7047489,0.020986406,0.53542733,-0.12546936,0.035795316,0.24119349,-0.3601711,-0.70574397,-0.089890204,0.2779442,0.16097009,-0.3887508,-0.0066537987,-0.20155299,0.34975094,0.13901956,-0.12728137,-0.03564837,0.017040418,0.25501582,-0.32849663,-0.62498903,-0.16066706,0.11481117,0.04110969,0.37373978,0.4017603,0.46346843,-0.45954728,0.56219196,-0.2683225,-0.15803736,0.24003577,0.22672075,0.0558001,-0.7655667,0.45192832,0.3600804,0.5331116,-0.04838197,-0.26272812,-0.13936007,-0.17053722,0.27642122,0.26342413,0.1409801,-0.43254972,0.3784106,0.027212562,0.24531214,0.7661493,-0.09777688,0.14339852,0.31948358,0.44419402,0.22051859,-0.051448654,0.04416331,0.2560185,0.35918194,-0.24004343,-0.2683897,-0.18518826,-0.062729485,0.24307072,-0.027114363,-0.20232025,0.018892296,0.16804686,-0.157084,0.16127613,-0.30037615,-0.053803045,0.23583652,-0.45274967,-0.41913813,-0.10269159,0.25133842,-0.24549542,0.21478741,0.40140128,0.3182215,0.6324655,-0.20880602,0.016541058,-0.18267441,-0.033304274,-0.17872602,-0.21720463,0.03720773,-0.087409854,-0.10798823,0.28196186,-0.004434601,0.24135293,0.27369714,-0.10670713,0.10377591,0.11690433,0.2618557,0.19045655,-0.5066273,0.23373878,0.5241024,-0.19624393,0.075601906
2-benzyl-1-phenyloctane,Aromatic,21,Dynamic,17.0,4.2,0.149,0.142,0.893,0.857,PPDS 9,395.0,463.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.31888813,0.22731334,0.58225524,0.10210367,-0.2247904,0.059867352,-0.0053064073,0.0966119,-0.3457755,-0.1665903,0.6622773,0.58786565,-0.023555938,0.0855039,-0.6066518,-0.48567617,-0.0026290915,0.36627415,-0.5268348,-0.32105356,-0.048465922,0.27266553,0.5798191,-0.15774176,0.21154587,0.17931984,-0.22226238,0.14577915,-0.49724963,-0.23534378,-0.33170953,0.24472961,-0.092759736,-0.18967271,0.34394264,-0.2928908,0.41126642,0.084625125,0.028527696,-0.09506104,-0.050321322,0.5048105,-0.20990533,-0.5164835,-0.11515423,0.10598153,-0.14875738,0.26426014,0.18169379,0.23552433,-0.018977048,0.27118617,-0.3323709,-0.07882593,0.3427867,0.09428024,0.0899499,-0.66790813,0.13702618,0.29809454,0.2243379,-0.20442022,-0.26841268,-0.18441936,-0.15814427,0.009810962,0.24511898,0.18357377,-0.08855587,0.040420186,-0.22003491,0.18302795,0.34640214,-0.35700768,-0.08281254,0.22029832,0.8314026,0.28028986,-0.2179337,-0.04096015,0.08465714,0.5261747,0.057964895,0.080704436,-0.20916252,-0.09145972,0.35993573,0.14318669,-0.17552973,0.3036685,0.06615705,-0.1398662,-0.2683107,-0.15183787,0.4000408,-0.05677212,-0.4325499,-0.3157761,0.21086425,0.030641617,-0.48072562,-0.12641706,0.6338817,0.34338757,0.49056932,-0.2613654,0.09731831,0.013244605,-0.07643249,-0.3614044,0.16697301,-0.06503925,-0.058476817,0.03794178,0.25247595,0.18733509,0.04518721,0.03387875,-0.13753626,0.0019809166,0.17346895,0.120136745,0.3431447,-0.46329615,0.13303854,0.18839537,-0.46236634,-0.024357801
"1,1-diphenylnonane",Aromatic,21,Dynamic,44.0,9.3,0.168,0.159,1.049,1.007,PPDS 9,395.0,463.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.31875765,0.21395567,0.5790162,0.087116264,-0.22510111,0.059363637,-0.0016000337,0.10264209,-0.34090593,-0.16919793,0.6650133,0.59067297,-0.042201694,0.08810349,-0.62163675,-0.49473217,0.00018562225,0.36270234,-0.53334534,-0.3368708,-0.036025345,0.25949043,0.6007944,-0.15607457,0.23546398,0.15955003,-0.21648584,0.15752718,-0.49123263,-0.25614178,-0.32452232,0.24618137,-0.07932786,-0.21039675,0.3294863,-0.28734463,0.42044967,0.08157841,0.034160018,-0.09678681,-0.050574984,0.49679664,-0.21984774,-0.542464,-0.119164556,0.113835864,-0.14579725,0.27211526,0.20215549,0.25248462,-0.04080118,0.2901145,-0.34060466,-0.0770801,0.34689558,0.097749464,0.09066795,-0.6814985,0.14985591,0.30716732,0.24166436,-0.20023954,-0.2750748,-0.19131878,-0.15673874,0.022093566,0.25263917,0.19337806,-0.10477909,0.06572346,-0.21014513,0.1875884,0.36763623,-0.3478896,-0.073345445,0.21561316,0.82117873,0.28620958,-0.20519626,-0.032334264,0.098166056,0.5220608,0.04292638,0.079029664,-0.1970517,-0.08087736,0.3626396,0.13023947,-0.17895545,0.29620984,0.07601635,-0.13824952,-0.2474859,-0.16126819,0.3858847,-0.05044162,-0.43608207,-0.33472311,0.19803208,0.045216035,-0.48464435,-0.101073034,0.62766695,0.34833357,0.49840224,-0.26606113,0.09579021,0.0017996603,-0.07995352,-0.36615703,0.15283597,-0.06557182,-0.07136453,0.04135343,0.2615567,0.17831631,0.060568295,0.05858711,-0.14369576,0.0037487345,0.15984687,0.13139123,0.34647867,-0.48279446,0.14179581,0.2026534,-0.45307493,-0.030013822
"1,2-bis[4-(1-methylethyl)phenyl]propane",Aromatic,21,Dynamic,7.0,2.1,0.117,0.11,0.968,0.928,PPDS 9,397.0,467.0,VDNSExpansion,TransportPolynomial,PolynomialHC,0.10717583,0.16372381,0.5355657,-0.0062659793,-0.2976593,0.11628981,-0.15589245,0.026993087,-0.09931911,-0.046928406,0.6498524,0.40509686,0.07455793,0.03954943,-0.791213,-0.46914265,-0.20109616,0.30167207,-0.42665112,-0.45060933,-0.019307794,0.1146502,0.5102233,-0.23254825,0.10975542,0.12267953,-0.28769776,0.061546117,-0.3513585,-0.042660583,-0.22874483,0.3435198,-0.21349154,-0.16303162,0.434844,-0.33804414,0.27624482,0.036259178,0.013160019,-0.14793499,0.06993624,0.34105024,-0.36144635,-0.45652118,-0.008536491,-0.012070885,-0.1552485,0.03245558,0.030278867,0.2279634,0.061683595,0.16691469,-0.49763313,-0.016879207,0.18215425,-0.007722813,0.12949735,-0.45293233,0.002655846,0.26718816,0.12770656,-0.20426603,-0.15633509,-0.06570055,-0.16059886,-0.07469584,0.15469068,0.13738135,0.07075972,-0.07026306,-0.35651693,0.17868355,0.24291554,-0.29401964,-0.108716555,0.037121356,0.79750866,0.27178043,-0.15334518,-0.07235799,-0.09000928,0.5118198,0.2225579,-0.004923707,-0.13574243,0.034714792,0.25108144,0.17323315,-0.20752399,0.36976844,-0.16771019,-0.057720967,-0.32243544,-0.17122467,0.24262308,-0.20245758,-0.2147525,-0.21967863,0.07737341,0.13904385,-0.39041835,-0.02168484,0.37543866,0.2736807,0.3524541,-0.27329338,-0.047357287,-0.0046596127,-0.01768328,-0.208941,0.057815693,-0.15151787,0.030648464,0.16137323,0.09520753,0.36057624,-0.061452612,0.11006584,-0.03577118,0.08857192,0.22558242,-0.032495994,0.25732294,-0.2870763,0.086846694,0.16858321,-0.51946586,-0.071287915
1-phenylpentadecane,Aromatic,21,Dynamic,5.18,1.66,0.154,0.145,0.842,0.802,Experimental,441.0,516.0,VDNSExpansion,TransportPolynomial,Wilhoit,0.4070152,0.101568535,0.5363054,-0.03738995,-0.19198567,0.06199693,0.10584856,0.19304208,-0.45482698,-0.21343602,0.6201364,0.6584674,-0.29235303,0.20917644,-0.5540666,-0.54491067,0.17799525,0.31648985,-0.57242316,-0.371997,0.013272683,0.16933504,0.6950398,-0.08672633,0.4410703,0.019746436,-0.09325864,0.24503948,-0.4122382,-0.5612163,-0.31245834,0.24137074,0.082041115,-0.38267577,0.1332053,-0.15841767,0.47425327,0.09006923,-0.0024382982,-0.1461169,-0.09511648,0.5046307,-0.24908312,-0.7272656,-0.11224554,0.16247605,-0.1657727,0.39879125,0.3909914,0.44717768,-0.2510769,0.48542902,-0.2530371,-0.12576473,0.37439921,0.17096585,0.056208406,-0.7730451,0.3561658,0.35060608,0.3828349,-0.10915905,-0.3883944,-0.24659786,-0.14154118,0.18763891,0.27877113,0.24689668,-0.32058886,0.26560506,-0.03177601,0.22620946,0.5716398,-0.30092725,0.05394745,0.26381192,0.6484629,0.31845614,-0.13554664,0.09653216,0.22297306,0.42124537,-0.12105205,0.053198077,-0.1555219,-0.13471206,0.4281122,-0.030563723,-0.13024318,0.15648575,0.2021491,-0.22872517,-0.03811157,-0.22597262,0.30021182,0.16232799,-0.49562606,-0.45573378,0.10952079,0.10850185,-0.49589828,0.0973748,0.5657186,0.38656744,0.6697659,-0.22653796,0.1387131,-0.07443374,-0.14306818,-0.39227626,0.06694783,0.01549977,-0.1793901,0.001319718,0.34241083,0.006647387,0.23662391,0.16259608,-0.14865123,0.037176494,0.09388665,0.24209736,0.3123564,-0.6258835,0.20565662,0.35820773,-0.31774464,-0.038412597
