Thermal_Conductivity_40C,Thermal_Conductivity_100C,Density_40C,Density_100C,Heat_Capacity_40C,Heat_Capacity_100C,Viscosity_40C,Viscosity_100C,SELFIES
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][C][C]
0.226,0.213,1.087,1.043,6.214608098,6.356107661,2.116255515,0.955511445,[C][Branch2][Ring1][=Branch1][C][C][C][=C][C][C][=C][C][C][=C][C][C][=C][C][C][=C][C][C][=C][C][C][=Branch1][C][=O][O][C]
0.171,0.162,0.898,0.863,6.282266747,6.418364936,2.208274414,1.098612289,[C][Branch1][S][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O][C][=C][Branch1][#Branch1][C][=C][C][=C][Ring1][=Branch1][O][C]
0.151,0.142,0.971,0.929,6.269096284,6.419994928,2.251291799,1.16315081,[C][Branch2][Ring1][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Ring1][Branch1]
0.142,0.133,0.822,0.786,6.267200549,6.421622268,2.015550811,0.481907496,[C][C][C][C][C][C][C][C][C][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Ring1][=Branch1]
0.188,0.178,1.037,0.995,6.304448802,6.447305863,2.208274414,1.064710737,[C][Branch2][Ring1][=Branch1][C][C][C][C][C][C][C][C][C][C][C][C][=C][C][C][=C][C][C][C][C][C][=Branch1][C][=O][O][C]
0.155,0.145,0.78,0.746,6.327936784,6.469250317,1.768149604,0.636576829,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.143,0.134,0.784,0.745,6.326149473,6.470799504,1.710187816,0.431782416,[C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.132,0.124,0.793,0.759,6.326149473,6.472346295,1.850006365,0.470934446,[C][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C]
0.133,0.124,0.784,0.747,6.326149473,6.473890696,1.766441661,0.530628251,[C][C][Branch1][C][C][C][C][Branch2][Ring1][Ring2][C][C][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.164,0.154,0.84,0.803,6.34738921,6.478509642,2.833213344,1.481604541,[C][Branch1][N][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][Branch1][#Branch2][C][C][C][C][C][C][C][C][C][C]
0.173,0.16,0.842,0.809,6.34738921,6.478509642,1.757857918,0.841567186,[C][Branch2][Ring1][=Branch1][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C]
0.166,0.157,0.85,0.815,6.34738921,6.489204931,2.186051277,1.064710737,[C][Branch1][S][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C]
0.165,0.156,0.999,0.958,6.34738921,6.489204931,2.163323026,1.064710737,[C][Branch1][Branch1][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.172,0.162,0.91,0.872,6.366470448,6.51174533,2.105133655,0.799127504,[C][C][C][C][C][Branch1][Ring1][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][Ring1][C][C][C][C][C][C]
,,,,,,,,[C][Branch1][#C][C][C][C][C][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][C][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
,,,,,,,,[C][C][Branch1][#C][C][C][C][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
,,,,,,,,[C][C][Branch1][#C][C][C][O][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][O][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1]
,,,,,,,,[C][C][C][C][O][C][=Branch1][C][=O][C][C][Branch2][Ring1][Ring2][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O][C][C][C][C]
,,,,,,,,[C][C][Branch2][Ring1][#C][C][C][O][C][=Branch1][C][=O][C][C][C][C][=Branch1][C][=O][O][C][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C]
,,,,,,,,[C][C][C][C][C][Branch1][Ring1][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][Ring1][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][Branch1][C][C][Branch1][C][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][Branch2][Ring1][Ring2][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][O][C][O][C][Branch1][C][C][=O]
,,,,,,,,[C][C][C][C][C][C][C][C][\C][=C][/C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][Branch1][C][C][C][C][Ring1][#Branch1]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][O][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][C][C]
,,,,,,,,[C][Branch1][#C][C][C][O][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][O][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
0.168,0.159,0.993,0.953,6.242223265,6.391917113,2.48490665,1.223775432,[C][=Branch1][Branch2][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][C][C][C][C][C][C][C][C][C][Branch1][Ring2][C][C][C][C][C][C]
0.136,0.127,0.845,0.806,6.269096284,6.415096959,1.386294361,0.336472237,[C][C][=C][Branch2][Ring1][=Branch2][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.155,0.146,0.816,0.775,6.313548046,6.464588304,2.267993648,1.101940079,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Ring1][=Branch1]
0.194,0.183,1.011,0.972,6.342121419,6.473890696,2.772588722,1.589235205,[C][C][C][C][C][C][C][C][C][O][C][C][C][C][O][C][C][C][C][C][C][C][C][C]
0.196,0.185,1.024,0.984,6.342121419,6.473890696,2.833213344,1.62924054,[C][Branch1][Branch2][C][C][C][C][C][C][C][O][C][C][C][C][C][C][O][C][C][C][C][C][C][C][C]
0.177,0.167,0.996,0.956,6.340359304,6.476972363,3.33220451,1.945910149,[C][C][Branch1][Branch1][C][C][C][C][O][C][C][C][C][C][C][C][C][C][C][O][C][Branch1][Branch1][C][C][C][C][C]
0.178,0.168,0.998,0.958,6.340359304,6.476972363,3.401197382,2.00148,[C][Branch1][C][C][C][Branch2][Ring1][Ring2][C][O][C][C][C][C][C][C][O][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C][C][C]
0.162,0.153,0.983,0.943,6.338594078,6.480044562,3.135494216,1.774952351,[C][Branch1][C][C][C][Branch2][Ring1][Branch2][C][O][C][Branch1][C][C][C][C][C][Branch1][C][C][O][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C][C][C]
0.138,0.129,1.007,0.962,6.342121419,6.483107351,2.944438979,1.667706821,[C][C][Branch2][Ring1][Branch2][C][C][O][C][C][C][C][O][C][C][C][Branch1][#Branch2][C][C][Branch1][C][C][Branch1][C][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C]
0.157,0.147,0.786,0.748,6.369900983,6.51174533,1.722766598,0.717839793,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.143,0.135,0.781,0.744,6.368187186,6.513230111,1.893111963,0.672944473,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C]
0.146,0.137,0.79,0.758,6.368187186,6.513230111,2.298577072,0.625938431,[C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C]
0.132,0.125,0.78,0.748,6.369900983,6.514712691,2.134166441,0.896088025,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C]
0.136,0.128,0.905,0.867,6.368187186,6.514712691,1.871802177,0.78845736,[C][Branch1][Ring1][C][C][C][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][C][C]
0.134,0.125,0.787,0.75,6.368187186,6.516193076,1.908059925,0.625938431,[C][C][Branch1][C][C][C][C][Branch2][Ring1][Branch1][C][C][Branch1][S][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.135,0.127,0.79,0.755,6.368187186,6.516193076,1.686398954,0.641853886,[C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][#Branch1][C][C][Branch1][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.123,0.117,0.907,0.872,6.369900983,6.516193076,2.564949357,1.064710737,[C][Branch1][Ring2][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][Branch1][C][C][C][C][C][C]
0.108,0.101,0.789,0.754,6.366470448,6.520621128,1.481604541,0.470003629,[C][C][C][C][C][C][Branch2][Ring1][Ring2][C][C][C][Branch1][Branch2][C][C][C][Branch1][C][C][C][C][C][C][Branch1][C][C][C][C][C][C][Branch1][C][C][C]
0.111,0.104,0.806,0.77,6.366470448,6.520621128,1.757857918,0.530628251,[C][C][C][C][C][Branch1][Ring1][C][C][C][C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][O][C][C][Branch1][Ring1][C][C][C][C][C][C][C][Branch1][C][C][C]
0.107,0.1,0.866,0.827,6.366470448,6.520621128,1.458615023,0.405465108,[C][C][Branch1][C][C][C][C][C][Branch2][Ring1][Ring2][C][C][C][Branch1][Branch2][C][C][C][Branch1][C][C][C][C][C][C][Branch1][C][C][C][C][C][C][Branch1][C][C][C]
0.185,0.175,,,6.406879986,6.551080335,,,[C][C][C][C][C][C][C][Branch2][Ring1][Ring2][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][O][C][Branch1][C][C][=O]
0.149,0.139,,,6.408528791,6.558197803,,,[C][C][Branch2][Ring1][S][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C]
0.148,0.14,0.793,0.762,6.448889394,6.593044534,2.156402583,0.896088025,[C][Branch1][C][C][C][Branch1][Ring1][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.16,0.15,0.8,0.767,6.65544035,6.799055862,2.54709867,1.16315081,[C][Branch1][Branch2][C][C][C][C][C][C][C][C][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][Branch1][C][C][C][C][=C][C][C][C]
,,,,,,,,[C][C][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][Branch1][C][C][C][C][Ring1][#Branch1]
,,,,,,,,[C][Branch1][C][C][C][Branch2][Ring2][#Branch1][C][=Branch1][C][=O][O][C][C][Branch2][Ring1][=Branch2][C][Branch1][=Branch1][C][Branch1][C][C][C][O][C][Branch1][N][C][Branch1][#Branch1][C][C][Branch1][C][C][C][C][C][=O][Branch1][C][C][C][C][C][Branch1][C][C][C]
,,,,,,,,[C][C][C][C][Branch1][C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][C][C][C][C][C][Ring1][#Branch1]
,,,,,,,,[C][C][C][C][Branch1][C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][Branch1][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][Branch1][Ring1][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][Branch1][Ring2][C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][C][Branch1][Ring1][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][Branch1][Ring1][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][C][Branch1][Ring1][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][Ring1][C][C][Branch1][N][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][Branch1][N][C][O][C][=Branch1][C][=O][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][Branch1][C][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][Branch2][Ring1][Branch1][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][C]
,,,,,,,,[C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][O][C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][C][Branch1][Ring1][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][O][C][C][=Branch1][C][=O][O][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][O][C][Branch1][C][C][=O][C][=Branch1][C][=O][O][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][Branch1][Ring2][C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][Branch1][=N][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C]
,,,,,,,,[C][Branch1][=Branch1][C][C][C][C][C][O][C][=Branch1][C][=O][C][=C][Branch1][=N][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C]
0.182,0.174,1.002,0.963,6.049733455,6.210600077,2.803360381,1.160020917,[C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
0.179,0.171,0.991,0.958,6.073044534,6.23636959,3.825669158,1.660020755,[C][Branch2][Ring1][Branch2][C][C][Branch1][N][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
0.178,0.17,0.998,0.964,6.073044534,6.23636959,3.18221184,1.232560261,[C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
0.164,0.157,1.063,1.027,6.135564891,6.302618976,2.894253105,1.134622726,[C][C][C][C][Branch1][Ring2][C][Ring1][Branch1][C][C][C][C][Branch1][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
0.168,0.159,1.033,0.995,6.17586727,6.33150185,3.63758616,2.219203484,[C][=Branch1][Branch2][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][=N][=C][C][C][C][C][C][C][C][C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
0.167,0.158,0.904,0.87,6.198478716,6.354370041,2.74514558,1.02700887,[C][C][C][C][C][C][C][Branch1][N][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
0.155,0.146,0.911,0.874,6.190315406,6.359573869,3.230804396,1.425515074,[C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][C][C][C][Branch1][O][C][C][C][C][C][C][C][C][Ring1][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
0.156,0.147,0.908,0.872,6.194405391,6.363028104,2.857044754,1.166270937,[C][C][C][C][Branch1][Ring2][C][Ring1][Branch1][C][C][C][C][Branch1][O][C][C][C][C][C][C][C][C][Ring1][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
0.22,0.208,0.901,0.862,6.228511004,6.378426184,2.83085763,1.011600912,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1]
0.133,0.126,0.9,0.866,6.216606101,6.390240667,2.090628731,1.965712776,[C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][C][C][=C][Branch1][O][C][C][C][C][C][C][C][C][Ring1][=Branch1][C][C][C][C][C][C][C][C][Ring1][=Branch1]
0.135,0.128,0.889,0.854,6.230481448,6.398594935,2.833213344,1.335001067,[C][C][C][C][Branch1][Ring2][C][Ring1][Branch1][C][C][C][C][Branch1][O][C][C][C][C][C][C][C][C][Ring1][Branch1][=C][C][C][C][C][C][C][C][Ring1][Branch1]
0.131,0.124,0.873,0.843,6.261491684,6.415096959,2.794839331,1.16938136,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=C][C][=C][C][C][C][C][C][C][Ring1][#Branch2][=Ring1][=Branch1]
0.134,0.127,0.886,0.852,6.242223265,6.415096959,4.030694535,1.808288771,[C][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][C][C][C][Branch1][O][C][C][C][C][C][C][C][C][Ring1][Branch1][C][C][C][C][C][C][C][C][Ring1][=Branch1]
0.144,0.136,0.879,0.845,6.265301213,6.418364936,2.550226116,1.071583616,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1]
0.13,0.123,0.995,0.957,6.246106765,6.418364936,3.496507561,1.521698998,[C][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][C][C][C][Branch1][O][C][C][C][C][C][C][C][C][Ring1][Branch1][C][C][C][C][C][C][C][C][Ring1][Branch1]
0.142,0.133,0.876,0.837,6.249975242,6.419994928,3.093766014,1.327075001,[C][C][C][C][Branch1][Ring2][C][Ring1][Branch1][C][C][C][C][Branch1][O][C][C][C][C][C][C][C][C][Ring1][Branch1][C][C][C][C][C][C][C][C][Ring1][Branch1]
0.127,0.12,0.992,0.955,6.293419279,6.439350371,1.62924054,0.470003629,[C][=Branch1][S][=C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=C][Branch1][O][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][C][C][C]
0.156,0.147,0.843,0.808,6.309918278,6.456769656,2.118662255,0.770108222,[C][Branch2][Ring1][Ring1][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
0.154,0.144,0.842,0.802,6.311734809,6.458338283,2.041220329,0.832909123,[C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.154,0.144,0.842,0.802,6.311734809,6.458338283,2.140560159,0.88461016,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1]
0.15,0.141,0.842,0.802,6.311734809,6.459904454,2.493205453,0.88376754,[C][C][C][C][C][C][C][C][C][C][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1]
0.127,0.123,0.843,0.805,6.309918278,6.459904454,2.034705648,0.652325186,[C][C][C][C][C][C][C][C][C][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
0.129,0.122,0.854,0.817,6.298949247,6.461468176,3.292126287,1.376244025,[C][C][C][C][C][C][C][C][C][Branch1][O][C][C][C][C][C][C][C][C][Ring1][=Branch1][C][C][C][C][C][C][C][C][Ring1][=Branch1]
0.119,0.112,1,0.96,6.315358002,6.461468176,1.916922612,0.693147181,[C][Branch1][S][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=C][C][=Branch1][#Branch2][=C][C][=Branch1][Branch1][=C][Ring1][=Branch1][C][C][C]
0.156,0.147,1.004,0.962,6.308098442,6.461468176,2.48490665,1.252762968,[C][=Branch1][Branch2][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][Ring2][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][Ring2][C][C][C][C][C][C]
0.143,0.135,0.856,0.817,6.308098442,6.466144724,2.818398258,1.202972304,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Ring1][#Branch2][Ring1][=Branch1]
0.137,0.133,0.845,0.806,6.306275287,6.467698726,2.57184858,1.022450928,[C][C][C][C][C][C][C][C][C][Branch1][O][C][C][C][C][C][C][C][C][Ring1][Branch1][C][C][C][C][C][C][C][C][Ring1][Branch1]
0.137,0.133,0.845,0.806,6.306275287,6.467698726,2.533696814,1.036736885,[C][Branch1][#Branch1][C][C][C][C][Ring1][Branch1][C][C][C][C][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Ring1][Branch1]
0.135,0.128,0.966,0.929,6.300785795,6.467698726,2.833213344,1.722766598,[C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][C][Branch1][=N][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Ring1][=Branch1]
0.142,0.134,0.844,0.811,6.311734809,6.469250317,2.675527009,1.16938136,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Ring1][=Branch2][Ring1][=Branch1]
0.151,0.141,0.813,0.781,6.356107661,6.507277712,2.564949357,1.360976553,[C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.146,0.137,0.82,0.781,6.356107661,6.508769137,2.459588842,0.904218151,[C][C][C][C][C][C][C][C][C][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Ring1][=Branch1]
0.13,0.122,0.963,0.926,6.357842267,6.508769137,1.871802177,0.693147181,[C][Branch1][S][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][=N][C][C][Branch1][Branch2][C][Branch1][Ring2][C][Ring1][=Branch1][C][C][C]
0.138,0.13,0.982,0.94,6.354370041,6.510258341,3.135494216,1.791759469,[C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][C][Branch1][Ring2][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][Ring2][C][C][C][C][C][C]
0.146,0.137,0.816,0.777,6.359573869,6.51174533,2.170195905,0.78845736,[C][Branch1][#Branch1][C][C][C][C][Ring1][Branch1][C][C][C][C][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.146,0.137,0.816,0.777,6.359573869,6.51174533,2.200552367,0.770108222,[C][C][C][C][C][C][C][C][C][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Ring1][Branch1]
0.145,0.136,0.797,0.762,6.391917113,6.535241271,1.769854634,0.518793793,[C][C][C][C][C][C][C][C][C][Branch1][=Branch2][C][C][C][C][C][C][C][C][=C][C][C][C][C][C][C][C]
0.135,0.13,0.789,0.75,6.410174882,6.553933404,1.925707442,0.604315967,[C][C][C][C][C][C][C][C][C][Branch1][=Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.148,0.139,0.789,0.758,6.410174882,6.553933404,2.163323026,1.029619417,[C][Branch1][Branch1][C][C][C][C][C][Branch1][#Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.138,0.13,0.973,0.934,6.410174882,6.555356892,3.295836866,1.887069649,[C][Branch1][=Branch1][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C]
0.179,0.169,,,6.445719819,6.591673732,,,[C][C][C][C][C][Branch1][Ring1][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][Ring1][C][C][C][C][C][C]
0.195,0.185,1.003,0.956,6.484635236,6.626717749,2.824374395,1.219129361,[C][Branch1][Branch1][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][O][C][O][C][Branch1][Branch1][C][C][C][C][=O][Branch1][O][C][O][C][Branch1][Branch1][C][C][C][C][=O][C][O][C][Branch1][Branch1][C][C][C][C][=O]
0.232,0.219,,,6.49677499,6.632001777,,,[C][C][C][C][C][C][C][Branch2][Ring1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][O][C][C][O][C][O][C][Branch1][C][C][=O]
,,,,,,,,[C][C][C][C][C][C][C][Branch1][N][C][C][C][C][C][C][C][C][C][Ring1][=Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
,,,,,,,,[C][C][C][C][C][C][C][C][C][Branch1][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
