C-Number,Thermal Conductivity_40C,Thermal Conductivity_100C,Density_40C (g/cm^3),Density_100C (g/cm^3),Heat Capacity (Constant Pressure) 40C (J/K/Mol),Heat Capacity (Constant Pressure) 100C (J/K/Mol),Density_40C,Density_100C,KVI,DVI,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
16,0.125,0.118,0.861,0.82,326,389,861,820,0,117.7860997,2.368374984,2.368374984,1.00983938,1.00983938,0.393303381,15,226.448,192.176,226.2660511,98,0,-0.041680904,-0.06538221,0.06538221,0.041680904,0.5625,0.9375,1.1875,14.16206274,9.870272029,2.102520627,-2.189255639,2.247855194,-2.047787483,4.630646231,0.337864038,2.326296152,3.688202894,112,12.22576835,12.22576835,12.22576835,7.777916868,7.777916868,7.777916868,5.410354708,5.410354708,4.069715439,4.069715439,2.562174796,2.562174796,0,3261.467205,16,11.484375,8.186851211,104.2133827,0,0,0,0,0,0,0,0,0,0,91.90316503,11.83581209,0,0,0,0,0,0,11.83581209,91.90316503,0,0,0,0,0,0,0,0,0,0,11.83581209,91.90316503,0,0,0,0,0,0,0,0,0,0,11.83581209,64.20821623,0,0,27.6949488,0,0,0,0,0,0,2.01967876,0,14.29354062,9.353447286,0,1,16,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,6.1994,75.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.125,0.118,0.868,0.831,326,389,868,831,47.34095926,115.9454338,2.373528912,2.373528912,0.629722222,0.629722222,0.438907542,13.125,226.448,192.176,226.2660511,98,0,-0.030511239,-0.064853207,0.064853207,0.030511239,0.4375,0.625,0.75,14.35035382,9.682271319,2.296585195,-2.371525754,2.428466403,-2.242567976,4.815301652,0.146475573,2.367911382,4.481968734,124.3477988,12.65685425,12.65685425,12.65685425,7.571067812,7.571067812,7.571067812,5.621320344,5.621320344,5.685660172,5.685660172,3.090990258,3.090990258,0,2803.607077,16,7.35,3.7856,104.2133827,0,0,0,0,0,0,0,0,0,0,80.06735294,23.67162418,0,0,0,0,0,0,10.82998094,92.90899618,0,0,0,0,0,0,0,0,0,0,10.82998094,92.90899618,0,0,0,0,0,0,0,0,0,10.82998094,0,51.36657298,0,0,41.5424232,0,0,0,0,0,1.259444444,0,0,10.99938209,14.24117347,0,1,16,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6.1994,75.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.125,0.118,0.88,0.846,326,389,880,846,9.648276291,100.6255971,9.331428099,9.331428099,0.404320988,0.404320988,0.433558703,11.29411765,242.447,208.175,242.2609657,104,0,0.045876421,-0.396088167,0.396088167,0.045876421,0.647058824,1.058823529,1.411764706,16.25099113,9.94852889,2.060568154,-2.131893227,2.177362036,-2.055924114,4.587776881,0.203889503,2.355176328,3.297442974,119.4868683,12.76973842,12.21695202,12.21695202,8.346065215,7.9551862,7.9551862,5.454376984,5.454376984,3.690050542,3.690050542,2.400043938,2.400043938,-0.04,5687.750831,16.96,14.02265664,12.21062657,109.0076165,5.106527395,0,0,0,0,0,0,0,0,0,78.05569063,18.75954929,6.606881965,0,5.106527395,0,0,0,5.917906046,90.89733387,6.606881965,0,0,0,0,0,0,0,11.71340936,0,5.917906046,90.89733387,0,0,0,0,20.23,0,5.106527395,0,0,12.52478801,0,77.04985948,0,0,13.8474744,0,0,0,0,9.331428099,0,0.581715797,0,16.0023186,4.917870839,0,1,17,1,1,0,0,0,0,0,0,1,1,1,13,0,0,0,0,5.3159,77.3278,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
16,0.114,0.107,0.901,0.863,327,390,901,863,-17.5879397,86.92850677,9.298027904,9.298027904,0.402330354,0.402330354,0.433558703,12.88235294,242.447,208.175,242.2609657,104,0,0.045876421,-0.396088167,0.396088167,0.045876421,0.647058824,1.058823529,1.588235294,16.25099107,9.951397326,2.058156937,-2.129470225,2.174177478,-2.054948069,4.585021967,0.204108039,2.354292258,3.245868122,133.4868683,12.76973842,12.21695202,12.21695202,8.346065215,7.9551862,7.9551862,5.454376984,5.454376984,3.690050542,3.690050542,2.400043938,2.400043938,-0.04,5683.26151,16.96,14.02265664,12.21062657,109.0076165,5.106527395,0,0,0,0,0,0,0,0,0,78.05569063,18.75954929,6.606881965,0,5.106527395,0,0,0,5.917906046,90.89733387,6.606881965,0,0,0,0,0,0,0,11.71340936,0,5.917906046,90.89733387,0,0,0,0,20.23,0,5.106527395,0,0,12.52478801,0,77.04985948,0,0,13.8474744,0,0,0,0,9.298027904,0,0.580733156,0,16.04589125,4.908681024,0,1,17,1,1,0,0,0,0,0,0,1,1,1,13,0,0,0,0,5.3159,77.3278,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
16,0.15,0.14,1.029,0.982,356,413,1029,982,14.04575731,114.1298348,9.252464684,9.252464684,0.399305556,0.399305556,0.433558703,12.88235294,242.447,208.175,242.2609657,104,0,0.045876419,-0.396088167,0.396088167,0.045876419,0.647058824,1.117647059,1.647058824,16.25099084,9.956066149,2.054039596,-2.125401596,2.169490652,-2.052892995,4.580538115,0.204665863,2.359397151,3.18675021,133.4868683,12.76973842,12.21695202,12.21695202,8.346065215,7.9551862,7.9551862,5.454376984,5.454376984,3.690050542,3.690050542,2.386607211,2.386607211,-0.04,5707.381707,16.96,14.02265664,12.21062657,109.0076165,5.106527395,0,0,0,0,0,0,0,0,0,78.05569063,18.75954929,6.606881965,0,5.106527395,0,0,0,5.917906046,90.89733387,6.606881965,0,0,0,0,0,0,0,11.71340936,0,5.917906046,90.89733387,0,0,0,0,20.23,0,5.106527395,0,0,12.52478801,0,77.04985948,0,0,13.8474744,0,0,0,0,9.252464684,0,0.578742033,0,16.10672133,4.895405291,0,1,17,1,1,0,0,0,0,0,0,1,1,1,13,0,0,0,0,5.3159,77.3278,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
16,0.168,0.159,1.19,1.14,356,413,1190,1140,158.7434507,153.3824329,9.180309885,9.180309885,0.393708087,0.393708087,0.433558703,12.88235294,242.447,208.175,242.2609657,104,0,0.045876246,-0.396088169,0.396088169,0.045876246,0.647058824,1.176470588,1.647058824,16.25098976,9.965325582,2.045390266,-2.117057582,2.161451785,-2.047559998,4.57166284,0.206299958,2.351550631,3.112270225,133.4868683,12.76973842,12.21695202,12.21695202,8.346065215,7.9551862,7.9551862,5.454376984,5.454376984,3.671048141,3.671048141,2.478832917,2.478832917,-0.04,5657.830817,16.96,14.02265664,12.21062657,109.0076165,5.106527395,0,0,0,0,0,0,0,0,0,78.05569063,18.75954929,6.606881965,0,5.106527395,0,0,0,5.917906046,90.89733387,6.606881965,0,0,0,0,0,0,0,11.71340936,0,5.917906046,90.89733387,0,0,0,0,20.23,0,5.106527395,0,0,12.52478801,0,77.04985948,0,0,13.8474744,0,0,0,0,9.180309885,0,0.573661301,0,16.20664484,4.872717305,0,1,17,1,1,0,0,0,0,0,0,1,1,1,13,0,0,0,0,5.3159,77.3278,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
16,0.154,0.145,1.022,0.98,356,415,1022,980,0,-243.0983066,9.069527572,9.069527572,0.382865646,0.382865646,0.433558703,12.88235294,242.447,208.175,242.2609657,104,0,0.045866247,-0.396088351,0.396088351,0.045866247,0.705882353,1.176470588,1.588235294,16.25098273,9.983483197,2.026611728,-2.099707729,2.148628967,-2.033235138,4.553871766,0.211340941,2.361723347,3.027862706,129.4868683,12.76973842,12.21695202,12.21695202,8.346065215,7.9551862,7.9551862,5.42750353,5.42750353,3.801474985,3.801474985,2.344960252,2.344960252,-0.04,5762.604967,16.96,14.02265664,12.21062657,109.0076165,5.106527395,0,0,0,0,0,0,0,0,0,84.47651225,12.33872767,6.606881965,0,5.106527395,0,0,0,5.917906046,90.89733387,6.606881965,0,0,0,0,0,0,0,11.71340936,0,5.917906046,90.89733387,0,0,0,0,20.23,0,0,0,0,12.52478801,6.420821623,70.62903785,0,0,13.8474744,5.106527395,0,0,0,9.069527572,0,0.559299861,0,16.37011646,4.83438944,0,1,17,1,1,0,0,0,0,0,0,1,1,1,13,0,0,0,0,5.3159,77.3278,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
16,0.154,0.145,1.022,0.98,356,415,1022,980,0,-243.0983066,9.323313111,9.323313111,0.403854167,0.403854167,0.433558703,12.88235294,242.447,208.175,242.2609657,104,0,0.045876421,-0.396088167,0.396088167,0.045876421,0.647058824,1.058823529,1.529411765,16.25099112,9.94917096,2.060027331,-2.131351223,2.176609509,-2.055726406,4.587147895,0.203935456,2.357575458,3.284155888,133.4868683,12.76973842,12.21695202,12.21695202,8.346065215,7.9551862,7.9551862,5.454376984,5.454376984,3.690050542,3.690050542,2.400043938,2.400043938,-0.04,5695.902308,16.96,14.02265664,12.21062657,109.0076165,5.106527395,0,0,0,0,0,0,0,0,0,78.05569063,18.75954929,6.606881965,0,5.106527395,0,0,0,5.917906046,90.89733387,6.606881965,0,0,0,0,0,0,0,11.71340936,0,5.917906046,90.89733387,0,0,0,0,20.23,0,5.106527395,0,0,12.52478801,0,77.04985948,0,0,13.8474744,0,0,0,0,9.323313111,0,0.58151043,0,16.01282888,4.915680912,0,1,17,1,1,0,0,0,0,0,0,1,1,1,13,0,0,0,0,5.3159,77.3278,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
16,0.153,0.145,1.17,1.12,356,415,1170,1120,137.7780554,140.7128416,11.30135995,11.30135995,0.313638511,-0.852731744,0.308823478,10.3,286.412,256.172,286.2144094,118,0,0.416971524,-0.457277895,0.457277895,0.416971524,0.6,0.95,1.3,16.59771565,10.154495,2.159303186,-2.052854515,2.036500509,-2.208828282,6.291825663,-0.167387493,2.454623847,3.399738685,224.8614272,15.05419547,13.11827454,13.11827454,9.718744015,8.058060412,8.058060412,5.100265507,5.100265507,3.128761425,3.128761425,1.85881503,1.85881503,-1.06,22280.62066,18.94,14.35123584,11.99858661,122.7635174,9.473725908,0,0,0,0,11.93861058,0,9.589074368,0,0,65.21404738,12.84164325,0,13.21376393,19.06280028,11.93861058,0,0,0,78.05569063,13.21376393,0,0,0,0,0,0,0,25.1523745,19.06280028,0,78.05569063,0,0,0,0,52.6,11.93861058,9.589074368,0,0,13.21376393,38.52492974,25.68328649,0,0,13.8474744,9.473725908,9.732279374,0,22.6027199,0,0,-1.705463488,0,10.77436482,4.929432724,0,0.875,20,0,4,0,0,0,0,0,0,4,0,4,12,0,0,0,0,4.0136,79.436,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
16,0.156,0.148,1.18,1.13,356,415,1180,1130,261.7436949,172.5572604,11.22479415,11.22479415,0.078222589,-0.078222589,0.378952812,10.3,286.412,256.172,286.2144094,118,0,0.305277345,-0.465686058,0.465686058,0.305277345,0.65,1,1.35,16.53565645,10.08290681,2.027065016,-2.039102873,2.092699768,-2.046517311,5.690446253,-0.144304497,2.450755697,3.20210789,224.8614272,15.05419547,13.11827454,13.11827454,9.701907263,8.015167194,8.015167194,5.062260704,5.062260704,2.946149392,2.946149392,1.821914529,1.821914529,-1.06,21569.10089,18.94,14.35123584,13.37350248,122.7635174,9.473725908,0,0,0,0,11.93861058,9.589074368,0,0,0,39.53076089,25.68328649,12.84164325,13.21376393,19.06280028,11.93861058,0,0,0,78.05569063,13.21376393,0,0,0,0,0,0,0,25.1523745,19.06280028,0,78.05569063,0,0,0,0,52.6,0,9.589074368,0,11.93861058,26.05540717,51.36657298,0,0,13.8474744,0,9.473725908,10.00900631,0,22.4495883,0,0,-0.156445179,0,8.979037784,5.052146118,0,0.875,20,0,4,0,0,0,0,0,0,4,0,4,13,0,0,0,0,4.0136,79.436,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
16,0.156,0.148,1.2,1.15,356,415,1200,1150,147.7093401,145.1705692,11.35642585,11.35642585,0.155170182,-0.155170182,0.378952812,10.3,286.412,256.172,286.2144094,118,0,0.305277747,-0.465675005,0.465675005,0.305277747,0.65,1.05,1.4,16.53589826,10.17058473,2.054094162,-2.050299659,2.044353259,-2.075772817,5.701035149,-0.145621235,2.443944372,3.324401775,224.8614272,15.05419547,13.11827454,13.11827454,9.701907263,8.015167194,8.015167194,5.062260704,5.062260704,3.033683018,3.033683018,1.759145315,1.759145315,-1.06,21433.39214,18.94,14.35123584,13.37350248,122.7635174,9.473725908,0,0,0,0,11.93861058,9.589074368,0,0,0,39.53076089,25.68328649,12.84164325,13.21376393,19.06280028,11.93861058,0,0,0,78.05569063,13.21376393,0,0,0,0,0,0,0,25.1523745,19.06280028,0,78.05569063,0,0,0,0,52.6,0,9.589074368,0,11.93861058,38.89705042,38.52492974,0,0,0,13.8474744,9.473725908,10.17564698,0,22.7128517,0,0,-0.310340365,0,8.486719763,5.268455261,0,0.875,20,0,4,0,0,0,0,0,0,4,0,4,13,0,0,0,0,4.0136,79.436,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
16,0.13,0.122,0.809,0.769,359,420,809,769,0,168.1672673,11.3091593,11.3091593,0.099606167,-0.099606167,0.378952812,10.3,286.412,256.172,286.2144094,118,0,0.305277514,-0.465675192,0.465675192,0.305277514,0.65,1.05,1.4,16.53571417,10.11432748,2.038581083,-2.045256815,2.071622484,-2.058903641,5.691689445,-0.144622498,2.429977734,3.267118838,224.8614272,15.05419547,13.11827454,13.11827454,9.701907263,8.015167194,8.015167194,5.062260704,5.062260704,3.033683018,3.033683018,1.697249695,1.697249695,-1.06,21240.43537,18.94,14.35123584,13.37350248,122.7635174,9.473725908,0,0,0,0,11.93861058,9.589074368,0,0,0,39.53076089,25.68328649,12.84164325,13.21376393,19.06280028,11.93861058,0,0,0,78.05569063,13.21376393,0,0,0,0,0,0,0,25.1523745,19.06280028,0,78.05569063,0,0,0,0,52.6,0,9.589074368,0,11.93861058,26.05540717,51.36657298,0,0,0,13.8474744,9.473725908,10.13809942,0,22.61831859,0,0,-0.199212334,0,8.553844517,5.222283134,0,0.875,20,0,4,0,0,0,0,0,0,4,0,4,13,0,0,0,0,4.0136,79.436,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
16,0.13,0.122,0.814,0.773,359,420,814,773,0,169.5648966,5.486402713,5.486402713,0.687472707,0.687472707,0.394840485,11.05263158,274.445,240.173,274.2507949,116,0,0.070112274,-0.379060013,0.379060013,0.070112274,0.421052632,0.789473684,1.157894737,16.54086525,10.1971529,1.924976473,-2.064048616,1.990989092,-2.098369436,4.407927378,0.013230508,2.430151801,2.876696645,134.9294719,14.02081528,13.12423981,13.12423981,9.414213562,8.14626437,8.14626437,4.958437651,4.958437651,3.028473986,3.028473986,1.803690159,1.803690159,-0.12,16439.97693,18.88,17.88,17.88,119.5540184,14.21058886,0,0,0,0,0,0,0,0,0,52.37240414,12.84164325,13.21376393,26.42752786,14.21058886,0,0,0,0,65.21404738,39.64129179,0,0,0,0,0,0,0,39.64129179,14.21058886,0,65.21404738,0,0,0,0,27.69,0,0,0,0,26.42752786,13.21376393,51.36657298,0,0,13.8474744,14.21058886,16.41187635,0,0,0,0,0,0,10.10109119,8.987032464,0,1,19,0,3,0,0,0,0,0,0,3,0,3,16,0,0,0,0,4.1968,80.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
16,0.138,0.129,0.805,0.765,362,425,805,765,0,140.9674577,2.217592593,2.217592593,1.002175926,1.002175926,0.596561687,10.58823529,218.299,204.187,218.1095504,82,0,-0.001961706,-0.062248361,0.062248361,0.001961706,0.588235294,1.294117647,2.176470588,14.04829598,9.985539426,2.003114343,-2.060082186,2.205094439,-1.885869101,5.854149143,1.213896378,2.404190204,2.063095014,618.3692568,11.50178923,9.635310011,9.635310011,8.43265299,5.939157589,5.939157589,4.300647534,4.300647534,3.117335176,3.117335176,2.262416079,2.262416079,-2.08,15098.31448,10.09826065,4.423184306,2.068772696,101.535104,0,0,0,0,0,0,0,0,0,0,72.79640482,28.32017304,0,0,0,10.77244843,0,0,0,6.420821623,0,83.9233078,0,0,0,0,0,0,0,6.420821623,0,11.12690298,72.79640482,0,10.77244843,0,0,0,0,0,0,0,6.420821623,21.89935141,0,0,72.79640482,0,0,0,0,2.680355726,2.76217876,0,25.72195625,1.002175926,0,0,0.058823529,17,0,0,0,0,0,3,0,3,0,0,0,2,0,0,0,3,4.4306,73.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.144,0.134,0.775,0.735,368,426,775,735,0,145.3101941,2.335648148,2.335648148,0.581822562,0.581822562,0.499406673,11.47058824,220.315,204.187,220.1252005,84,0,-0.010257191,-0.061628993,0.061628993,0.010257191,0.705882353,1.352941176,2.117647059,14.07641884,9.95839778,2.031373488,-2.087318887,2.276918409,-1.868395008,6.07096146,0.868719469,2.375811291,2.42036686,677.7533341,11.82806265,10.27350269,10.27350269,8.254020195,6.169443416,6.169443416,4.921972157,4.921972157,3.437428406,3.437428406,2.378783519,2.378783519,-1.82,12059.61811,10.34136613,3.885040941,1.699726859,101.8895585,0,0,0,0,0,0,0,0,0,0,68.44477802,33.0262544,0,0,0,21.54489686,0,0,0,19.76538045,0,60.16075511,0,0,0,0,0,0,0,0,0,25.32883194,54.59730362,0,21.54489686,0,0,0,0,0,0,5.917906046,0,27.10834835,0,0,68.44477802,0,0,0,0,5.37111678,1.410975057,0.581822562,19.81803571,0,4.484716553,0,0.176470588,17,0,0,0,0,0,3,0,3,0,0,0,1,0,0,0,3,5.1164,75.543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.146,0.136,0.768,0.726,372,432,768,726,0,151.5759749,2.219440193,2.219440193,1.21788659,1.21788659,0.626867834,10.35294118,224.347,204.187,224.1565006,88,0,-0.02788704,-0.062248739,0.062248739,0.02788704,0.470588235,0.882352941,1.294117647,13.99788127,10.03602498,1.940238682,-2.021678936,2.09125496,-1.878734228,5.151078506,0.678295093,2.407267169,1.611824905,361.0681483,11.76130226,10.3090366,10.3090366,8.449489743,6.528473986,6.528473986,4.531857291,4.531857291,3.116552984,3.116552984,2.124379461,2.124379461,-1.56,12017.07771,11.91181819,6.90197226,4.437744034,104.3132079,0,0,0,0,0,0,0,0,0,0,67.08449231,36.81018948,0,0,0,0,0,0,0,32.10410811,0,71.79057367,0,0,0,0,0,0,0,12.84164325,0,30.38936785,60.66367068,0,0,0,0,0,0,0,0,0,0,43.2310111,0,0,60.66367068,0,0,0,0,0,2.930020576,0,21.53948166,6.363831097,0,0,0.294117647,17,0,0,0,0,0,2,0,2,0,0,0,6,0,0,0,2,4.6421,74.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
